elo_diff,win_rate_diff,avg_scored,avg_conceded,opp_avg_scored,opp_avg_conceded,tournament_weight,result
13.89312709854039,0.0,2.0,1.0,1.5,1.2,1,0
-13.89312709854039,0.0,1.5,1.2,2.0,1.0,1,2
-5.42238373718078,-0.25,2.0,4.0,1.0,1.0,1,0
5.42238373718078,0.25,1.0,1.0,2.0,4.0,1,2
10.41119539565807,0.6,3.0,2.0,1.4,1.0,1,0
-10.41119539565807,-0.6,1.4,1.0,3.0,2.0,1,2
29.916057948640173,0.5,1.5,1.5,1.5,3.5,1,2
-29.916057948640173,-0.5,1.5,3.5,1.5,1.5,1,0
-25.998575738013187,0.0,1.5,1.2,2.6666666666666665,0.5,1,1
25.998575738013187,0.0,2.6666666666666665,0.5,1.5,1.2,1,1
-0.6224985703261154,-0.25,0.75,0.75,1.5,1.2,1,0
0.6224985703261154,0.25,1.5,1.2,0.75,0.75,1,2
-16.85080285063509,-0.5,1.5,1.2,2.0,1.0,1,1
16.85080285063509,0.5,2.0,1.0,1.5,1.2,1,1
-16.715981543141424,0.2,1.0,1.2,1.0,1.0,1,0
16.715981543141424,-0.2,1.0,1.0,1.0,1.2,1,2
0.0,0.0,1.5,1.2,1.5,1.2,1,2
0.0,0.0,1.5,1.2,1.5,1.2,1,0
-9.905092765197878,0.5714285714285714,3.0,2.0,2.4285714285714284,0.5714285714285714,1,2
9.905092765197878,-0.5714285714285714,2.4285714285714284,0.5714285714285714,3.0,2.0,1,0
-0.6192581541156414,0.0,1.0,2.0,0.0,0.5,1,1
0.6192581541156414,0.0,0.0,0.5,1.0,2.0,1,1
0.0,0.0,1.5,1.2,1.5,1.2,1,1
0.0,0.0,1.5,1.2,1.5,1.2,1,1
-0.0798902583680956,0.0,1.0,1.0,2.0,2.0,1,0
0.0798902583680956,0.0,2.0,2.0,1.0,1.0,1,2
29.972058162581334,1.0,3.0,1.0,0.5,1.0,1,0
-29.972058162581334,-1.0,0.5,1.0,3.0,1.0,1,2
39.325188539726696,0.20833333333333334,2.375,1.0,1.1666666666666667,1.5,1,2
-39.325188539726696,-0.20833333333333334,1.1666666666666667,1.5,2.375,1.0,1,0
30.473368494758006,0.5,2.0,1.5,0.5,2.0,1,0
-30.473368494758006,-0.5,0.5,2.0,2.0,1.5,1,2
-15.0,-0.5,1.5,1.2,2.0,1.0,1,0
15.0,0.5,2.0,1.0,1.5,1.2,1,2
-14.973264504666759,-0.5,0.5,1.0,1.5,1.2,1,1
14.973264504666759,0.5,1.5,1.2,0.5,1.0,1,1
-1.2907973560311348,0.5,1.5,1.0,0.0,0.0,1,1
1.2907973560311348,-0.5,0.0,0.0,1.5,1.0,1,1
-1.318739193449801,-0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,1,1
1.318739193449801,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,1,1
-0.3242608251641741,0.0,2.0,1.5,2.5,1.0,1,0
0.3242608251641741,0.0,2.5,1.0,2.0,1.5,1,2
0.6471999915343076,0.0,1.0,5.0,1.0,2.0,1,1
-0.6471999915343076,0.0,1.0,2.0,1.0,5.0,1,1
13.122865852119048,0.0,1.5,1.0,1.5,1.2,1,2
-13.122865852119048,0.0,1.5,1.2,1.5,1.0,1,0
-13.76142946880691,0.0,0.0,0.3333333333333333,0.0,0.0,1,1
13.76142946880691,0.0,0.0,0.0,0.0,0.3333333333333333,1,1
1.2920036851105579,-0.3333333333333333,1.0,1.0,1.3333333333333333,1.0,1,2
-1.2920036851105579,0.3333333333333333,1.3333333333333333,1.0,1.0,1.0,1,0
1.3175328643703779,0.25,1.0,1.0,0.5,0.5,1,0
-1.3175328643703779,-0.25,0.5,0.5,1.0,1.0,1,2
41.77240134063368,0.5,1.0,0.25,0.3333333333333333,2.3333333333333335,1,2
-41.77240134063368,-0.5,0.3333333333333333,2.3333333333333335,1.0,0.25,1,0
-5.637652564539621,0.5,2.0,1.0,1.3333333333333333,0.8333333333333334,1,1
5.637652564539621,-0.5,1.3333333333333333,0.8333333333333334,2.0,1.0,1,1
16.241020287301126,0.3333333333333333,2.0,0.3333333333333333,0.0,0.0,1,0
-16.241020287301126,-0.3333333333333333,0.0,0.0,2.0,0.3333333333333333,1,2
27.55679646158137,0.09999999999999998,1.6,0.4,1.5,1.2,1,2
-27.55679646158137,-0.09999999999999998,1.5,1.2,1.6,0.4,1,0
15.70067093123248,0.08333333333333331,1.3333333333333333,0.6666666666666666,1.75,1.0,1,2
-15.70067093123248,-0.08333333333333331,1.75,1.0,1.3333333333333333,0.6666666666666666,1,0
15.243375666892007,0.0,1.0,0.5,1.5,1.2,1,0
-15.243375666892007,0.0,1.5,1.2,1.0,0.5,1,2
26.813199738185176,0.0,0.0,4.0,0.5,2.75,1,2
-26.813199738185176,0.0,0.5,2.75,0.0,4.0,1,0
-4.7365894135175495,0.5714285714285714,3.0,2.0,1.1428571428571428,0.7142857142857143,1,2
4.7365894135175495,-0.5714285714285714,1.1428571428571428,0.7142857142857143,3.0,2.0,1,0
15.0,0.5,1.5,1.2,1.0,3.0,1,0
-15.0,-0.5,1.0,3.0,1.5,1.2,1,2
-29.352800008465692,-0.5,1.5,1.2,3.5,1.0,1,2
29.352800008465692,0.5,3.5,1.0,1.5,1.2,1,0
-13.693060005602774,-0.2,1.0,2.0,1.4,1.0,1,2
13.693060005602774,0.2,1.4,1.0,1.0,2.0,1,0
-16.18634082525682,0.0,0.3333333333333333,1.3333333333333333,0.0,0.25,1,2
16.18634082525682,0.0,0.0,0.25,0.3333333333333333,1.3333333333333333,1,0
14.862957951881754,0.16666666666666669,1.25,0.5,1.0,0.3333333333333333,1,2
-14.862957951881754,-0.16666666666666669,1.0,0.3333333333333333,1.25,0.5,1,0
-80.71279581792601,-0.8333333333333334,0.6666666666666666,2.0,2.3333333333333335,1.1666666666666667,1,2
80.71279581792601,0.8333333333333334,2.3333333333333335,1.1666666666666667,0.6666666666666666,2.0,1,0
72.40093468318173,0.75,2.0,0.25,1.0,1.25,1,0
-72.40093468318173,-0.75,1.0,1.25,2.0,0.25,1,2
-0.6707630125802098,-0.04999999999999999,0.8,1.8,1.0,1.5,1,0
0.6707630125802098,0.04999999999999999,1.0,1.5,0.8,1.8,1,2
-15.617055778503754,-0.5,1.0,1.5,1.0,0.0,1,2
15.617055778503754,0.5,1.0,0.0,1.0,1.5,1,0
28.735744229961938,0.6666666666666666,2.3333333333333335,1.0,0.0,1.0,1,0
-28.735744229961938,-0.6666666666666666,0.0,1.0,2.3333333333333335,1.0,1,2
14.40378385463464,0.0,1.0,1.25,0.75,1.0,1,0
-14.40378385463464,0.0,0.75,1.0,1.0,1.25,1,2
-73.1944430567446,-0.6,0.0,0.6,1.8,0.6,1,0
73.1944430567446,0.6,1.8,0.6,0.0,0.6,1,2
-3.9187980203537336,-0.08571428571428574,2.0,1.5714285714285714,1.6,0.4,1,0
3.9187980203537336,0.08571428571428574,1.6,0.4,2.0,1.5714285714285714,1,2
11.546732660454609,0.15000000000000002,1.0,1.0,1.5,1.5,1,0
-11.546732660454609,-0.15000000000000002,1.5,1.5,1.0,1.0,1,2
0.0,0.0,1.5,1.2,1.5,1.2,1,0
0.0,0.0,1.5,1.2,1.5,1.2,1,2
-1.846878158028403,0.0,1.1666666666666667,1.0,0.6666666666666666,1.6666666666666667,1,2
1.846878158028403,0.0,0.6666666666666666,1.6666666666666667,1.1666666666666667,1.0,1,0
19.470245169093005,0.16666666666666663,1.3333333333333333,1.3333333333333333,2.0,1.75,1,2
-19.470245169093005,-0.16666666666666663,2.0,1.75,1.3333333333333333,1.3333333333333333,1,0
0.0,0.0,1.5,1.2,1.5,1.2,1,1
0.0,0.0,1.5,1.2,1.5,1.2,1,1
-0.000133654413957629,0.0,1.0,1.0,2.0,1.0,1,2
0.000133654413957629,0.0,2.0,1.0,1.0,1.0,1,0
0.0,0.0,1.5,1.2,1.5,1.2,1,1
0.0,0.0,1.5,1.2,1.5,1.2,1,1
-54.24852439752931,-0.2666666666666666,0.8,0.8,1.8333333333333333,0.6666666666666666,1,2
54.24852439752931,0.2666666666666666,1.8333333333333333,0.6666666666666666,0.8,0.8,1,0
25.878444995978498,0.2,0.8,1.2,0.16666666666666666,0.8333333333333334,1,0
-25.878444995978498,-0.2,0.16666666666666666,0.8333333333333334,0.8,1.2,1,2
-13.76338879605737,-0.25,1.75,1.75,1.5,1.2,1,2
13.76338879605737,0.25,1.5,1.2,1.75,1.75,1,0
-26.830871091452764,-0.5,1.25,1.75,1.5,1.2,1,0
26.830871091452764,0.5,1.5,1.2,1.25,1.75,1,2
-32.98699461933029,-0.2916666666666667,0.8333333333333334,1.0,1.875,2.0,1,2
32.98699461933029,0.2916666666666667,1.875,2.0,0.8333333333333334,1.0,1,0
-43.20377545041379,-0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1,1
43.20377545041379,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1,1
-47.11750529642654,-0.43333333333333335,1.4,1.2,2.1666666666666665,0.5,1,2
47.11750529642654,0.43333333333333335,2.1666666666666665,0.5,1.4,1.2,1,0
29.352800008465692,0.5,1.5,1.2,0.0,2.5,1,1
-29.352800008465692,-0.5,0.0,2.5,1.5,1.2,1,1
15.0,0.5,2.0,0.0,1.5,1.2,1,0
